일자,매수매도,가격
202103030910,0,0
202103030915,0,0
202103030920,0,0
202103030925,0,0
202103030930,0,0
202103030935,0,0
202103030940,0,0
202103030945,0,0
202103030950,0,0
202103030955,0,0
202103031000,1,79900
202103031005,0,0
202103031010,0,0
202103031015,0,0
202103031020,0,0
202103031025,0,0
202103031030,0,0
202103031035,0,0
202103031040,0,0
202103031045,0,0
202103031050,0,0
202103031055,2,79800
202103031100,0,0
202103031105,0,0
202103031110,0,0
202103031115,0,0
202103031120,0,0
202103031125,0,0
202103031130,0,0
202103031135,0,0
202103031140,0,0
202103031145,0,0
202103031150,0,0
202103031155,0,0
202103031200,0,0
202103031205,0,0
202103031210,0,0
202103031215,0,0
202103031220,0,0
202103031225,0,0
202103031230,0,0
202103031235,0,0
202103031240,0,0
202103031245,0,0
202103031250,0,0
202103031255,0,0
202103031300,0,0
202103031305,0,0
202103031310,0,0
202103031315,0,0
202103031320,0,0
202103031325,0,0
202103031330,0,0
202103031335,1,80300
202103031340,0,0
202103031345,0,0
202103031350,0,0
202103031355,0,0
202103031400,0,0
202103031405,0,0
202103031410,0,0
202103031415,0,0
202103031420,2,80500
202103031425,0,0
202103031430,1,80200
202103031435,0,0
202103031440,0,0
202103031445,2,80500
202103031450,0,0
202103031455,0,0
202103031500,0,0
202103031505,0,0
202103031510,1,80300
202103031515,0,0
202103031520,0,0
202103031530,0,0
202103040905,0,0
202103040910,0,0
202103040915,0,0
202103040920,0,0
202103040925,0,0
202103040930,0,0
202103040935,0,0
202103040940,0,0
202103040945,0,0
202103040950,0,0
202103040955,0,0
202103041000,0,0
202103041005,0,0
202103041010,0,0
202103041015,0,0
202103041020,2,78900
202103041025,0,0
202103041030,0,0
202103041035,0,0
202103041040,0,0
202103041045,0,0
202103041050,0,0
202103041055,0,0
202103041100,0,0
202103041105,0,0
202103041110,0,0
202103041115,0,0
202103041120,0,0
202103041125,1,78200
202103041130,0,0
202103041135,0,0
202103041140,0,0
202103041145,0,0
202103041150,2,78500
202103041155,0,0
202103041200,0,0
202103041205,0,0
202103041210,0,0
202103041215,0,0
202103041220,0,0
202103041225,0,0
202103041230,0,0
202103041235,0,0
202103041240,0,0
202103041245,0,0
202103041250,0,0
202103041255,0,0
202103041300,0,0
202103041305,0,0
202103041310,0,0
202103041315,1,77800
202103041320,0,0
202103041325,2,78100
202103041330,0,0
202103041335,0,0
202103041340,0,0
202103041345,0,0
202103041350,0,0
202103041355,0,0
202103041400,0,0
202103041405,0,0
202103041410,0,0
202103041415,0,0
202103041420,0,0
202103041425,0,0
202103041430,0,0
202103041435,0,0
202103041440,0,0
202103041445,0,0
202103041450,0,0
202103041455,0,0
202103041500,0,0
202103041505,0,0
202103041510,0,0
202103041515,0,0
202103041520,0,0
202103041530,1,78700
202103050905,0,0
202103050910,0,0
202103050915,0,0
202103050920,0,0
202103050925,0,0
202103050930,0,0
202103050935,0,0
202103050940,0,0
202103050945,0,0
202103050950,0,0
202103050955,0,0
202103051000,0,0
202103051005,0,0
202103051010,0,0
202103051015,0,0
202103051020,0,0
202103051025,0,0
202103051030,0,0
202103051035,0,0
202103051040,2,76900
202103051045,0,0
202103051050,0,0
202103051055,0,0
202103051100,0,0
202103051105,0,0
202103051110,0,0
202103051115,0,0
202103051120,0,0
202103051125,0,0
202103051130,0,0
202103051135,0,0
202103051140,0,0
202103051145,0,0
202103051150,0,0
202103051155,0,0
202103051200,0,0
202103051205,0,0
202103051210,0,0
202103051215,0,0
202103051220,0,0
202103051225,0,0
202103051230,0,0
202103051235,0,0
202103051240,0,0
202103051245,0,0
202103051250,0,0
202103051255,0,0
202103051300,0,0
202103051305,0,0
202103051310,0,0
202103051315,0,0
202103051320,0,0
202103051325,0,0
202103051330,0,0
202103051335,0,0
202103051340,1,81200
202103051345,0,0
202103051350,0,0
202103051355,0,0
202103051400,0,0
202103051405,0,0
202103051410,0,0
202103051415,0,0
202103051420,0,0
202103051425,0,0
202103051430,0,0
202103051435,0,0
202103051440,0,0
202103051445,0,0
202103051450,0,0
202103051455,0,0
202103051500,0,0
202103051505,0,0
202103051510,0,0
202103051515,0,0
202103051520,0,0
202103051530,0,0
202103080905,0,0
202103080910,0,0
202103080915,0,0
202103080920,0,0
202103080925,0,0
202103080930,0,0
202103080935,0,0
202103080940,0,0
202103080945,0,0
202103080950,0,0
202103080955,2,81800
202103081000,0,0
202103081005,0,0
202103081010,0,0
202103081015,0,0
202103081020,0,0
202103081025,0,0
202103081030,0,0
202103081035,0,0
202103081040,0,0
202103081045,0,0
202103081050,0,0
202103081055,0,0
202103081100,0,0
202103081105,0,0
202103081110,0,0
202103081115,0,0
202103081120,1,82800
202103081125,0,0
202103081130,0,0
202103081135,0,0
202103081140,0,0
202103081145,0,0
202103081150,0,0
202103081155,0,0
202103081200,0,0
202103081205,0,0
202103081210,0,0
202103081215,0,0
202103081220,0,0
202103081225,0,0
202103081230,0,0
202103081235,0,0
202103081240,0,0
202103081245,0,0
202103081250,0,0
202103081255,0,0
202103081300,0,0
202103081305,0,0
202103081310,0,0
202103081315,0,0
202103081320,0,0
202103081325,0,0
202103081330,0,0
202103081335,0,0
202103081340,0,0
202103081345,0,0
202103081350,0,0
202103081355,0,0
202103081400,0,0
202103081405,0,0
202103081410,0,0
202103081415,0,0
202103081420,0,0
202103081425,0,0
202103081430,0,0
202103081435,0,0
202103081440,2,82500
202103081445,0,0
202103081450,0,0
202103081455,0,0
202103081500,0,0
202103081505,0,0
202103081510,0,0
202103081515,0,0
202103081520,0,0
202103081530,0,0
202103090905,0,0
202103090910,0,0
202103090915,0,0
202103090920,0,0
202103090925,0,0
202103090930,0,0
202103090935,0,0
202103090940,1,82900
202103090945,0,0
202103090950,0,0
202103090955,0,0
202103091000,0,0
202103091005,0,0
202103091010,0,0
202103091015,0,0
202103091020,0,0
202103091025,0,0
202103091030,0,0
202103091035,0,0
202103091040,0,0
202103091045,0,0
202103091050,0,0
202103091055,0,0
202103091100,0,0
202103091105,0,0
202103091110,0,0
202103091115,0,0
202103091120,2,82700
202103091125,0,0
202103091130,0,0
202103091135,0,0
202103091140,0,0
202103091145,0,0
202103091150,0,0
202103091155,0,0
202103091200,0,0
202103091205,0,0
202103091210,0,0
202103091215,0,0
202103091220,0,0
202103091225,0,0
202103091230,0,0
202103091235,0,0
202103091240,0,0
202103091245,0,0
202103091250,0,0
202103091255,0,0
202103091300,0,0
202103091305,0,0
202103091310,0,0
202103091315,1,82600
202103091320,0,0
202103091325,0,0
202103091330,0,0
202103091335,0,0
202103091340,0,0
202103091345,0,0
202103091350,0,0
202103091355,0,0
202103091400,2,83100
202103091405,0,0
202103091410,0,0
202103091415,0,0
202103091420,0,0
202103091425,0,0
202103091430,0,0
202103091435,0,0
202103091440,0,0
202103091445,0,0
202103091450,0,0
202103091455,0,0
202103091500,0,0
202103091505,0,0
202103091510,0,0
202103091515,0,0
202103091520,0,0
202103091530,0,0
202103100905,0,0
202103100910,0,0
202103100915,0,0
202103100920,1,83000
202103100925,0,0
202103100930,0,0
202103100935,0,0
202103100940,0,0
202103100945,0,0
202103100950,0,0
202103100955,0,0
202103101000,0,0
202103101005,0,0
202103101010,0,0
202103101015,0,0
202103101020,0,0
202103101025,0,0
202103101030,0,0
202103101035,0,0
202103101040,0,0
202103101045,0,0
202103101050,0,0
202103101055,0,0
202103101100,0,0
202103101105,0,0
202103101110,0,0
202103101115,0,0
202103101120,0,0
202103101125,0,0
202103101130,0,0
202103101135,2,83300
202103101140,1,82900
202103101145,2,83200
202103101150,0,0
202103101155,0,0
202103101200,0,0
202103101205,0,0
202103101210,0,0
202103101215,0,0
202103101220,0,0
202103101225,0,0
202103101230,0,0
202103101235,0,0
202103101240,1,83000
202103101245,2,83200
202103101250,0,0
202103101255,1,83000
202103101300,0,0
202103101305,0,0
202103101310,0,0
202103101315,0,0
202103101320,0,0
202103101325,0,0
202103101330,0,0
202103101335,0,0
202103101340,0,0
202103101345,0,0
202103101350,0,0
202103101355,0,0
202103101400,0,0
202103101405,0,0
202103101410,0,0
202103101415,0,0
202103101420,0,0
202103101425,0,0
202103101430,0,0
202103101435,0,0
202103101440,0,0
202103101445,0,0
202103101450,0,0
202103101455,0,0
202103101500,0,0
202103101505,0,0
202103101510,2,80800
202103101515,0,0
202103101520,0,0
202103101530,0,0
202103110905,0,0
202103110910,0,0
202103110915,0,0
202103110920,0,0
202103110925,0,0
202103110930,0,0
202103110935,0,0
202103110940,0,0
202103110945,0,0
202103110950,0,0
202103110955,0,0
202103111000,0,0
202103111005,0,0
202103111010,0,0
202103111015,0,0
202103111020,0,0
202103111025,0,0
202103111030,0,0
202103111035,0,0
202103111040,0,0
202103111045,0,0
202103111050,0,0
202103111055,0,0
202103111100,0,0
202103111105,0,0
202103111110,0,0
202103111115,1,82900
202103111120,0,0
202103111125,0,0
202103111130,0,0
202103111135,0,0
202103111140,0,0
202103111145,0,0
202103111150,0,0
202103111155,0,0
202103111200,0,0
202103111205,0,0
202103111210,0,0
202103111215,0,0
202103111220,0,0
202103111225,0,0
202103111230,0,0
202103111235,0,0
202103111240,0,0
202103111245,0,0
202103111250,0,0
202103111255,0,0
202103111300,0,0
202103111305,0,0
202103111310,0,0
202103111315,0,0
202103111320,0,0
202103111325,0,0
202103111330,0,0
202103111335,0,0
202103111340,0,0
202103111345,0,0
202103111350,0,0
202103111355,0,0
202103111400,0,0
202103111405,0,0
202103111410,0,0
202103111415,0,0
202103111420,0,0
202103111425,2,82800
202103111430,0,0
202103111435,0,0
202103111440,0,0
202103111445,0,0
202103111450,0,0
202103111455,0,0
202103111500,0,0
202103111505,0,0
202103111510,0,0
202103111515,1,82500
202103111520,0,0
202103111530,0,0
202103120905,2,83100
202103120910,0,0
202103120915,0,0
202103120920,0,0
202103120925,1,82500
202103120930,0,0
202103120935,0,0
202103120940,0,0
202103120945,0,0
202103120950,0,0
202103120955,0,0
202103121000,0,0
202103121005,0,0
202103121010,0,0
202103121015,2,82900
202103121020,0,0
202103121025,0,0
202103121030,0,0
202103121035,0,0
202103121040,0,0
202103121045,0,0
202103121050,0,0
202103121055,0,0
202103121100,0,0
202103121105,0,0
202103121110,0,0
202103121115,1,82900
202103121120,0,0
202103121125,0,0
202103121130,0,0
202103121135,0,0
202103121140,0,0
202103121145,0,0
202103121150,0,0
202103121155,0,0
202103121200,0,0
202103121205,0,0
202103121210,0,0
202103121215,0,0
202103121220,0,0
202103121225,2,82900
202103121230,0,0
202103121235,0,0
202103121240,0,0
202103121245,0,0
202103121250,0,0
202103121255,0,0
202103121300,0,0
202103121305,0,0
202103121310,0,0
202103121315,0,0
202103121320,0,0
202103121325,0,0
202103121330,1,82600
202103121335,0,0
202103121340,0,0
202103121345,0,0
202103121350,2,82800
202103121355,0,0
202103121400,0,0
202103121405,0,0
202103121410,0,0
202103121415,0,0
202103121420,0,0
202103121425,0,0
202103121430,0,0
202103121435,1,82800
202103121440,0,0
202103121445,2,82900
202103121450,0,0
202103121455,0,0
202103121500,1,82800
202103121505,0,0
202103121510,0,0
202103121515,0,0
202103121520,0,0
202103121530,0,0
202103150905,0,0
202103150910,0,0
202103150915,2,84400
202103150920,0,0
202103150925,0,0
202103150930,0,0
202103150935,0,0
202103150940,0,0
202103150945,0,0
202103150950,0,0
202103150955,0,0
202103151000,0,0
202103151005,0,0
202103151010,0,0
202103151015,0,0
202103151020,0,0
202103151025,0,0
202103151030,1,85500
202103151035,0,0
202103151040,0,0
202103151045,0,0
202103151050,0,0
202103151055,0,0
202103151100,0,0
202103151105,0,0
202103151110,0,0
202103151115,0,0
202103151120,0,0
202103151125,0,0
202103151130,0,0
202103151135,0,0
202103151140,0,0
202103151145,0,0
202103151150,0,0
202103151155,0,0
202103151200,0,0
202103151205,0,0
202103151210,0,0
202103151215,0,0
202103151220,0,0
202103151225,0,0
202103151230,0,0
202103151235,0,0
202103151240,0,0
202103151245,0,0
202103151250,0,0
202103151255,0,0
202103151300,0,0
202103151305,0,0
202103151310,0,0
202103151315,0,0
202103151320,0,0
202103151325,0,0
202103151330,0,0
202103151335,0,0
202103151340,0,0
202103151345,0,0
202103151350,0,0
202103151355,2,86000
202103151400,0,0
202103151405,0,0
202103151410,0,0
202103151415,0,0
202103151420,1,85800
202103151425,0,0
202103151430,0,0
202103151435,0,0
202103151440,0,0
202103151445,0,0
202103151450,0,0
202103151455,0,0
202103151500,0,0
202103151505,0,0
202103151510,0,0
202103151515,2,85900
202103151520,0,0
202103151530,0,0
202103160905,0,0
202103160910,1,85200
202103160915,0,0
202103160920,0,0
202103160925,0,0
202103160930,0,0
202103160935,0,0
202103160940,0,0
202103160945,0,0
202103160950,0,0
202103160955,0,0
202103161000,0,0
202103161005,2,85400
202103161010,0,0
202103161015,0,0
202103161020,0,0
202103161025,0,0
202103161030,0,0
202103161035,0,0
202103161040,0,0
202103161045,0,0
202103161050,0,0
202103161055,0,0
202103161100,0,0
202103161105,0,0
202103161110,0,0
202103161115,0,0
202103161120,0,0
202103161125,0,0
202103161130,0,0
202103161135,1,85300
202103161140,0,0
202103161145,0,0
202103161150,2,85500
202103161155,0,0
202103161200,0,0
202103161205,0,0
202103161210,0,0
202103161215,0,0
202103161220,0,0
202103161225,0,0
202103161230,0,0
202103161235,0,0
202103161240,0,0
202103161245,0,0
202103161250,0,0
202103161255,0,0
202103161300,0,0
202103161305,0,0
202103161310,1,85600
202103161315,0,0
202103161320,0,0
202103161325,0,0
202103161330,0,0
202103161335,0,0
202103161340,0,0
202103161345,0,0
202103161350,0,0
202103161355,0,0
202103161400,2,85600
202103161405,0,0
202103161410,0,0
202103161415,0,0
202103161420,0,0
202103161425,0,0
202103161430,0,0
202103161435,0,0
202103161440,0,0
202103161445,0,0
202103161450,0,0
202103161455,0,0
202103161500,0,0
202103161505,0,0
202103161510,0,0
202103161515,0,0
202103161520,1,85700
202103161530,2,85800
202103170905,1,85100
202103170910,0,0
202103170915,0,0
202103170920,0,0
202103170925,0,0
202103170930,0,0
202103170935,0,0
202103170940,0,0
202103170945,0,0
202103170950,0,0
202103170955,0,0
202103171000,0,0
202103171005,0,0
202103171010,0,0
202103171015,0,0
202103171020,0,0
202103171025,0,0
202103171030,0,0
202103171035,0,0
202103171040,0,0
202103171045,0,0
202103171050,0,0
202103171055,2,84200
202103171100,0,0
202103171105,0,0
202103171110,0,0
202103171115,0,0
202103171120,0,0
202103171125,0,0
202103171130,0,0
202103171135,0,0
202103171140,0,0
202103171145,0,0
202103171150,0,0
202103171155,0,0
202103171200,0,0
202103171205,0,0
202103171210,0,0
202103171215,0,0
202103171220,0,0
202103171225,0,0
202103171230,0,0
202103171235,0,0
202103171240,0,0
202103171245,0,0
202103171250,0,0
202103171255,0,0
202103171300,0,0
202103171305,0,0
202103171310,0,0
202103171315,0,0
202103171320,0,0
202103171325,1,83900
202103171330,2,84000
202103171335,0,0
202103171340,1,83900
202103171345,2,84000
202103171350,1,83900
202103171355,2,84200
202103171400,0,0
202103171405,0,0
202103171410,0,0
202103171415,0,0
202103171420,0,0
202103171425,0,0
202103171430,0,0
202103171435,0,0
202103171440,0,0
202103171445,0,0
202103171450,0,0
202103171455,0,0
202103171500,0,0
202103171505,0,0
202103171510,0,0
202103171515,1,84700
202103171520,0,0
202103171530,0,0
202103180905,2,85700
202103180910,0,0
202103180915,0,0
202103180920,0,0
202103180925,0,0
202103180930,0,0
202103180935,0,0
202103180940,0,0
202103180945,0,0
202103180950,0,0
202103180955,0,0
202103181000,0,0
202103181005,1,86700
202103181010,0,0
202103181015,0,0
202103181020,0,0
202103181025,0,0
202103181030,0,0
202103181035,0,0
202103181040,0,0
202103181045,0,0
202103181050,0,0
202103181055,0,0
202103181100,0,0
202103181105,2,87700
202103181110,0,0
202103181115,0,0
202103181120,0,0
202103181125,1,87600
202103181130,0,0
202103181135,0,0
202103181140,0,0
202103181145,0,0
202103181150,0,0
202103181155,0,0
202103181200,0,0
202103181205,0,0
202103181210,0,0
202103181215,0,0
202103181220,0,0
202103181225,0,0
202103181230,0,0
202103181235,0,0
202103181240,0,0
202103181245,0,0
202103181250,0,0
202103181255,0,0
202103181300,0,0
202103181305,0,0
202103181310,0,0
202103181315,0,0
202103181320,0,0
202103181325,0,0
202103181330,0,0
202103181335,0,0
202103181340,0,0
202103181345,0,0
202103181350,0,0
202103181355,0,0
202103181400,2,87800
202103181405,0,0
202103181410,0,0
202103181415,0,0
202103181420,0,0
202103181425,0,0
202103181430,0,0
202103181435,0,0
202103181440,1,87600
202103181445,0,0
202103181450,0,0
202103181455,0,0
202103181500,0,0
202103181505,0,0
202103181510,0,0
202103181515,0,0
202103181520,0,0
202103181530,0,0
202103190905,0,0
202103190910,0,0
202103190915,0,0
202103190920,0,0
202103190925,2,88400
202103190930,0,0
202103190935,0,0
202103190940,0,0
202103190945,0,0
202103190950,0,0
202103190955,0,0
202103191000,0,0
202103191005,0,0
202103191010,0,0
202103191015,1,87400
202103191020,0,0
202103191025,0,0
202103191030,0,0
202103191035,0,0
202103191040,0,0
202103191045,2,88000
202103191050,0,0
202103191055,0,0
202103191100,0,0
202103191105,0,0
202103191110,0,0
202103191115,1,87400
202103191120,0,0
202103191125,0,0
202103191130,0,0
202103191135,0,0
202103191140,0,0
202103191145,0,0
202103191150,0,0
202103191155,2,87600
202103191200,0,0
202103191205,0,0
202103191210,0,0
202103191215,0,0
202103191220,0,0
202103191225,0,0
202103191230,0,0
202103191235,0,0
202103191240,0,0
202103191245,0,0
202103191250,0,0
202103191255,0,0
202103191300,0,0
202103191305,0,0
202103191310,1,87900
202103191315,2,88000
202103191320,1,87900
202103191325,0,0
202103191330,0,0
202103191335,0,0
202103191340,0,0
202103191345,0,0
202103191350,2,88100
202103191355,0,0
202103191400,0,0
202103191405,1,88000
202103191410,0,0
202103191415,0,0
202103191420,0,0
202103191425,0,0
202103191430,0,0
202103191435,0,0
202103191440,0,0
202103191445,0,0
202103191450,0,0
202103191455,0,0
202103191500,0,0
202103191505,0,0
202103191510,0,0
202103191515,0,0
202103191520,0,0
202103191530,0,0
202103220905,0,0
202103220910,0,0
202103220915,0,0
202103220920,0,0
202103220925,0,0
202103220930,0,0
202103220935,0,0
202103220940,0,0
202103220945,0,0
202103220950,0,0
202103220955,0,0
202103221000,0,0
202103221005,0,0
202103221010,0,0
202103221015,0,0
202103221020,0,0
202103221025,0,0
202103221030,0,0
202103221035,0,0
202103221040,2,86700
202103221045,0,0
202103221050,0,0
202103221055,0,0
202103221100,0,0
202103221105,0,0
202103221110,0,0
202103221115,0,0
202103221120,0,0
202103221125,0,0
202103221130,0,0
202103221135,0,0
202103221140,0,0
202103221145,0,0
202103221150,0,0
202103221155,0,0
202103221200,0,0
202103221205,0,0
202103221210,0,0
202103221215,0,0
202103221220,0,0
202103221225,0,0
202103221230,0,0
202103221235,0,0
202103221240,1,86800
202103221245,0,0
202103221250,0,0
202103221255,0,0
202103221300,0,0
202103221305,0,0
202103221310,0,0
202103221315,0,0
202103221320,0,0
202103221325,0,0
202103221330,0,0
202103221335,0,0
202103221340,0,0
202103221345,0,0
202103221350,0,0
202103221355,0,0
202103221400,0,0
202103221405,0,0
202103221410,0,0
202103221415,0,0
202103221420,0,0
202103221425,0,0
202103221430,0,0
202103221435,0,0
202103221440,0,0
202103221445,0,0
202103221450,0,0
202103221455,0,0
202103221500,0,0
202103221505,0,0
202103221510,0,0
202103221515,0,0
202103221520,2,86700
202103221530,1,86100
202103230905,2,87000
202103230910,0,0
202103230915,0,0
202103230920,1,86000
202103230925,0,0
202103230930,0,0
202103230935,0,0
202103230940,0,0
202103230945,0,0
202103230950,0,0
202103230955,0,0
202103231000,0,0
202103231005,0,0
202103231010,0,0
202103231015,2,85700
202103231020,0,0
202103231025,0,0
202103231030,0,0
202103231035,0,0
202103231040,0,0
202103231045,0,0
202103231050,0,0
202103231055,0,0
202103231100,0,0
202103231105,0,0
202103231110,0,0
202103231115,0,0
202103231120,1,85200
202103231125,0,0
202103231130,0,0
202103231135,0,0
202103231140,0,0
202103231145,0,0
202103231150,0,0
202103231155,0,0
202103231200,0,0
202103231205,0,0
202103231210,0,0
202103231215,2,85000
202103231220,0,0
202103231225,0,0
202103231230,0,0
202103231235,0,0
202103231240,0,0
202103231245,0,0
202103231250,0,0
202103231255,0,0
202103231300,0,0
202103231305,0,0
202103231310,0,0
202103231315,0,0
202103231320,0,0
202103231325,0,0
202103231330,0,0
202103231335,0,0
202103231340,0,0
202103231345,0,0
202103231350,0,0
202103231355,1,84200
202103231400,0,0
202103231405,0,0
202103231410,0,0
202103231415,0,0
202103231420,0,0
202103231425,0,0
202103231430,0,0
202103231435,0,0
202103231440,0,0
202103231445,0,0
202103231450,0,0
202103231455,0,0
202103231500,0,0
202103231505,0,0
202103231510,0,0
202103231515,0,0
202103231520,0,0
202103231530,0,0
202103240905,0,0
202103240910,0,0
202103240915,0,0
202103240920,0,0
202103240925,0,0
202103240930,0,0
202103240935,0,0
202103240940,0,0
202103240945,0,0
202103240950,0,0
202103240955,0,0
202103241000,2,81900
202103241005,0,0
202103241010,0,0
202103241015,0,0
202103241020,0,0
202103241025,0,0
202103241030,0,0
202103241035,0,0
202103241040,0,0
202103241045,0,0
202103241050,0,0
202103241055,0,0
202103241100,0,0
202103241105,0,0
202103241110,0,0
202103241115,0,0
202103241120,0,0
202103241125,0,0
202103241130,0,0
202103241135,0,0
202103241140,0,0
202103241145,0,0
202103241150,0,0
202103241155,0,0
202103241200,0,0
202103241205,0,0
202103241210,0,0
202103241215,0,0
202103241220,0,0
202103241225,0,0
202103241230,0,0
202103241235,0,0
202103241240,0,0
202103241245,0,0
202103241250,0,0
202103241255,0,0
202103241300,0,0
202103241305,0,0
202103241310,0,0
202103241315,0,0
202103241320,0,0
202103241325,0,0
202103241330,0,0
202103241335,1,81800
202103241340,2,82000
202103241345,0,0
202103241350,0,0
202103241355,0,0
202103241400,0,0
202103241405,0,0
202103241410,0,0
202103241415,0,0
202103241420,0,0
202103241425,0,0
202103241430,1,81800
202103241435,2,81900
202103241440,0,0
202103241445,0,0
202103241450,0,0
202103241455,0,0
202103241500,0,0
202103241505,0,0
202103241510,0,0
202103241515,0,0
202103241520,0,0
202103241530,0,0
202103250905,1,80900
202103250910,0,0
202103250915,0,0
202103250920,0,0
202103250925,0,0
202103250930,0,0
202103250935,0,0
202103250940,0,0
202103250945,0,0
202103250950,0,0
202103250955,0,0
202103251000,0,0
202103251005,0,0
202103251010,0,0
202103251015,2,80600
202103251020,1,80500
202103251025,2,80900
202103251030,0,0
202103251035,0,0
202103251040,0,0
202103251045,0,0
202103251050,0,0
202103251055,0,0
202103251100,0,0
202103251105,0,0
202103251110,0,0
202103251115,0,0
202103251120,0,0
202103251125,0,0
202103251130,0,0
202103251135,0,0
202103251140,0,0
202103251145,0,0
202103251150,0,0
202103251155,0,0
202103251200,0,0
202103251205,0,0
202103251210,0,0
202103251215,0,0
202103251220,1,81600
202103251225,0,0
202103251230,0,0
202103251235,0,0
202103251240,0,0
202103251245,0,0
202103251250,0,0
202103251255,0,0
202103251300,0,0
202103251305,0,0
202103251310,0,0
202103251315,0,0
202103251320,0,0
202103251325,0,0
202103251330,0,0
202103251335,0,0
202103251340,0,0
202103251345,0,0
202103251350,0,0
202103251355,2,81400
202103251400,0,0
202103251405,0,0
202103251410,0,0
202103251415,0,0
202103251420,0,0
202103251425,0,0
202103251430,0,0
202103251435,0,0
202103251440,0,0
202103251445,0,0
202103251450,0,0
202103251455,1,81300
202103251500,0,0
202103251505,0,0
202103251510,0,0
202103251515,2,81400
202103251520,1,81300
202103251530,0,0
202103260905,0,0
202103260910,0,0
202103260915,0,0
202103260920,0,0
202103260925,0,0
202103260930,0,0
202103260935,0,0
202103260940,0,0
202103260945,0,0
202103260950,0,0
202103260955,0,0
202103261000,0,0
202103261005,0,0
202103261010,0,0
202103261015,0,0
202103261020,0,0
202103261025,0,0
202103261030,0,0
202103261035,0,0
202103261040,2,80500
202103261045,0,0
202103261050,0,0
202103261055,0,0
202103261100,0,0
202103261105,0,0
202103261110,0,0
202103261115,0,0
202103261120,0,0
202103261125,0,0
202103261130,0,0
202103261135,0,0
202103261140,0,0
202103261145,0,0
202103261150,0,0
202103261155,0,0
202103261200,0,0
202103261205,0,0
202103261210,0,0
202103261215,0,0
202103261220,0,0
202103261225,0,0
202103261230,0,0
202103261235,0,0
202103261240,0,0
202103261245,0,0
202103261250,0,0
202103261255,0,0
202103261300,0,0
202103261305,1,80500
202103261310,0,0
202103261315,0,0
202103261320,0,0
202103261325,0,0
202103261330,0,0
202103261335,0,0
202103261340,0,0
202103261345,0,0
202103261350,0,0
202103261355,0,0
202103261400,0,0
202103261405,0,0
202103261410,0,0
202103261415,0,0
202103261420,2,80600
202103261425,1,80400
202103261430,0,0
202103261435,2,80600
202103261440,0,0
202103261445,0,0
202103261450,0,0
202103261455,0,0
202103261500,0,0
202103261505,1,80400
202103261510,0,0
202103261515,0,0
202103261520,2,80600
202103261530,0,0
202103290905,1,80200
202103290910,2,80900
202103290915,0,0
202103290920,0,0
202103290925,0,0
202103290930,0,0
202103290935,0,0
202103290940,0,0
202103290945,1,80500
202103290950,0,0
202103290955,0,0
202103291000,0,0
202103291005,0,0
202103291010,0,0
202103291015,0,0
202103291020,0,0
202103291025,0,0
202103291030,0,0
202103291035,0,0
202103291040,0,0
202103291045,0,0
202103291050,0,0
202103291055,2,80500
202103291100,0,0
202103291105,0,0
202103291110,0,0
202103291115,0,0
202103291120,0,0
202103291125,0,0
202103291130,0,0
202103291135,0,0
202103291140,0,0
202103291145,0,0
202103291150,0,0
202103291155,0,0
202103291200,0,0
202103291205,0,0
202103291210,0,0
202103291215,1,80900
202103291220,0,0
202103291225,0,0
202103291230,0,0
202103291235,0,0
202103291240,0,0
202103291245,0,0
202103291250,0,0
202103291255,0,0
202103291300,0,0
202103291305,0,0
202103291310,0,0
202103291315,0,0
202103291320,0,0
202103291325,0,0
202103291330,2,81200
202103291335,0,0
202103291340,0,0
202103291345,0,0
202103291350,0,0
202103291355,0,0
202103291400,0,0
202103291405,0,0
202103291410,0,0
202103291415,1,81000
202103291420,0,0
202103291425,0,0
202103291430,0,0
202103291435,0,0
202103291440,0,0
202103291445,0,0
202103291450,0,0
202103291455,0,0
202103291500,0,0
202103291505,0,0
202103291510,0,0
202103291515,0,0
202103291520,2,81000
202103291530,0,0
202103300905,0,0
202103300910,0,0
202103300915,0,0
202103300920,0,0
202103300925,0,0
202103300930,0,0
202103300935,0,0
202103300940,0,0
202103300945,0,0
202103300950,0,0
202103300955,0,0
202103301000,0,0
202103301005,0,0
202103301010,0,0
202103301015,0,0
202103301020,1,82600
202103301025,0,0
202103301030,0,0
202103301035,0,0
202103301040,0,0
202103301045,0,0
202103301050,0,0
202103301055,0,0
202103301100,0,0
202103301105,0,0
202103301110,0,0
202103301115,0,0
202103301120,2,83200
202103301125,0,0
202103301130,0,0
202103301135,0,0
202103301140,0,0
202103301145,0,0
202103301150,0,0
202103301155,0,0
202103301200,1,83100
202103301205,0,0
202103301210,0,0
202103301215,0,0
202103301220,0,0
202103301225,0,0
202103301230,2,83700
202103301235,0,0
202103301240,0,0
202103301245,1,83600
202103301250,2,83900
202103301255,0,0
202103301300,0,0
202103301305,0,0
202103301310,0,0
202103301315,0,0
202103301320,0,0
202103301325,0,0
202103301330,1,83800
202103301335,0,0
202103301340,0,0
202103301345,0,0
202103301350,0,0
202103301355,0,0
202103301400,0,0
202103301405,0,0
202103301410,0,0
202103301415,0,0
202103301420,0,0
202103301425,0,0
202103301430,0,0
202103301435,0,0
202103301440,2,84400
202103301445,0,0
202103301450,0,0
202103301455,0,0
202103301500,0,0
202103301505,0,0
202103301510,1,84200
202103301515,0,0
202103301520,0,0
202103301530,0,0
202103310905,0,0
