일자,시가,고가,저가,종가,거래량
202104211120,383500,383500,383000,383000,4585
202104211115,383500,383500,383000,383500,5127
202104211110,383000,383500,383000,383000,8080
202104211105,383000,383500,383000,383000,7596
202104211100,383500,383500,383000,383000,4971
202104211055,383500,384000,383000,383500,17284
202104211050,383500,384000,383500,384000,2538
202104211045,384000,384000,383500,383500,12546
202104211040,384000,384000,383500,383500,4786
202104211035,383500,384000,383500,384000,5902
202104211030,384500,384500,383500,384000,13303
202104211025,384000,384500,384000,384500,9394
202104211020,384500,384500,384000,384500,4387
202104211015,384000,384500,384000,384000,5547
202104211010,384000,384500,384000,384500,9228
202104211005,385000,385000,384000,384500,15604
202104211000,385000,385000,384500,385000,3352
202104210955,384500,385000,384500,384500,3346
202104210950,385000,385000,384500,385000,4053
202104210945,384500,385000,384500,384500,4480
202104210940,384500,385000,384000,384500,12530
202104210935,384500,384500,383500,384500,13969
202104210930,384500,385000,383500,384500,36596
202104210925,384500,385000,384500,385000,12926
202104210920,386500,386500,384000,385000,62800
202104210915,386500,387500,386000,386500,21453
202104210910,387500,389000,386000,386500,43315
202104210905,389000,389000,387000,388000,32582
202104201530,391000,391000,391000,391000,46867
202104201520,389500,390500,389500,390500,9663
202104201515,389500,390000,389500,389500,3324
202104201510,389500,390000,389500,389500,2260
202104201505,389500,390000,389500,389500,1694
202104201500,390000,390000,389000,389500,3748
202104201455,389000,390000,389000,390000,4513
202104201450,389000,389500,389000,389000,1696
202104201445,389500,390000,389000,389000,2896
202104201440,389000,390000,389000,389500,2711
202104201435,390000,390000,389000,389500,3377
202104201430,389500,389500,389000,389500,8462
202104201425,389500,390000,389000,389000,2280
202104201420,389500,390000,389500,389500,1385
202104201415,390000,390500,389500,389500,2432
202104201410,389500,390500,389500,390000,2023
202104201405,389500,390500,389500,390000,7714
202104201400,389500,390000,389000,389500,2930
202104201355,389500,390000,389000,389500,3441
202104201350,389000,390000,389000,389000,5303
202104201345,389500,390000,389000,389000,3352
202104201340,390000,390000,389500,389500,1602
202104201335,389500,390000,389500,390000,3946
202104201330,389500,390000,389500,389500,1430
202104201325,390000,390500,389500,389500,6565
202104201320,390000,390500,390000,390000,1932
202104201315,390500,391000,390000,390000,4852
202104201310,390500,391000,390500,390500,2620
202104201305,390500,391000,390500,391000,2230
202104201300,390500,391000,390500,390500,2294
202104201255,391000,391000,390500,390500,1362
202104201250,390500,391000,390500,390500,1751
202104201245,390500,391000,390500,391000,1401
202104201240,390500,391000,390500,390500,1301
202104201235,390500,391500,390500,390500,13945
202104201230,390000,391000,390000,391000,7071
202104201225,390000,390500,390000,390000,1317
202104201220,389500,390500,389500,390000,1912
202104201215,389000,390500,389000,389500,11641
202104201210,389500,389500,389000,389000,1398
202104201205,389000,389500,389000,389000,1424
202104201200,389500,389500,389000,389500,1271
202104201155,389500,390000,389000,389000,1830
202104201150,389000,389500,389000,389500,5006
202104201145,389000,389500,389000,389000,1667
202104201140,389000,389500,389000,389000,1815
202104201135,389500,390000,389000,389000,1688
202104201130,390000,390000,389500,389500,2260
202104201125,390000,390500,389500,389500,1651
202104201120,390000,390500,389500,390000,6167
202104201115,390500,390500,390000,390500,2323
202104201110,390500,391000,390000,390500,4722
202104201105,390500,391000,390500,391000,1626
202104201100,390000,391000,390000,390500,11212
202104201055,390000,390500,390000,390000,1987
202104201050,389000,390500,389000,390000,26374
202104201045,389000,389500,389000,389000,2282
202104201040,389000,389500,389000,389000,2045
202104201035,389500,389500,389000,389000,1876
202104201030,389000,389500,389000,389500,2862
202104201025,389000,389500,389000,389000,3027
202104201020,389000,389500,389000,389500,2662
202104201015,389000,389500,389000,389000,2192
202104201010,389500,389500,389000,389000,2857
202104201005,389000,389500,389000,389500,3824
202104201000,389000,389500,389000,389500,2981
202104200955,389500,390000,389000,389000,7232
202104200950,389500,390000,389500,390000,3703
202104200945,390500,390500,389500,389500,6106
202104200940,388500,390500,388000,390500,15054
202104200935,388500,388500,388000,388500,4438
202104200930,388500,389000,388000,388000,8361
202104200925,387500,389000,387500,388500,14859
202104200920,388500,388500,387500,388000,13638
202104200915,389500,389500,388000,388000,7297
202104200910,388000,391500,388000,389500,23325
202104200905,389000,389000,387500,388000,17929
202104191530,390000,390000,390000,390000,21795
202104191520,389500,390000,389000,389500,9883
202104191515,389500,390000,389500,389500,4582
